model	score_type	score_value	proteinA	proteinB	run_id	pose_id	output_path	label
LightDock	fnat	0.05642972848030148	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_038	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_038.pdb	
LightDock	fnat	0.2095531175548384	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_039	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_039.pdb	
LightDock	fnat	0.19608668669576945	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_040	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_040.pdb	
LightDock	fnat	0.12453362206271029	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_041	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_041.pdb	
LightDock	fnat	0.1779583252206918	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_042	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_042.pdb	
LightDock	fnat	0.12397138626010022	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_043	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_043.pdb	
LightDock	fnat	0.083546880582443	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_044	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_044.pdb	
LightDock	fnat	0.14817467325477202	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_045	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_045.pdb	
LightDock	fnat	0.08064102281655046	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_046	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_046.pdb	
LightDock	fnat	0.20905177176839232	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_047	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_047.pdb	
LightDock	fnat	0.07649230552628729	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_048	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_048.pdb	
LightDock	fnat	0.24407793206919462	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_049	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_049.pdb	
LightDock	fnat	0.07366688388640619	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_050	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_050.pdb	
LightDock	irmsd	6.367410168837988	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_001	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_001.pdb	
LightDock	irmsd	6.250793183569642	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_002	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_002.pdb	
LightDock	irmsd	10.150293457749678	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_003	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_003.pdb	
LightDock	irmsd	8.160579891233184	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_004	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_004.pdb	
LightDock	irmsd	7.0765323949112116	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_005	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_005.pdb	
LightDock	irmsd	8.497438882139447	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_006	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_006.pdb	
LightDock	irmsd	3.285615305340624	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_007	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_007.pdb	
LightDock	irmsd	7.413732820718185	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_008	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_008.pdb	
LightDock	irmsd	11.495028355609525	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_009	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_009.pdb	
LightDock	irmsd	7.7646930128053455	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_010	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_010.pdb	
LightDock	irmsd	7.635826338338671	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_011	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_011.pdb	
LightDock	irmsd	8.596256759284392	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_012	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_012.pdb	
LightDock	irmsd	9.29121048662869	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_013	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_013.pdb	
LightDock	irmsd	3.5050666142202807	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_014	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_014.pdb	
LightDock	irmsd	4.135347036417946	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_015	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_015.pdb	
LightDock	irmsd	7.920582582172293	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_016	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_016.pdb	
LightDock	irmsd	6.070246876204981	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_017	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_017.pdb	
LightDock	irmsd	10.124050524439829	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_018	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_018.pdb	
LightDock	irmsd	6.869651220229552	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_019	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_019.pdb	
LightDock	irmsd	3.6309385285737643	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_020	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_020.pdb	
LightDock	irmsd	4.963972166312006	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_021	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_021.pdb	
LightDock	irmsd	2.000647960738849	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_022	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_022.pdb	
LightDock	irmsd	7.031748925434175	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_023	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_023.pdb	
LightDock	irmsd	7.123231745471234	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_024	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_024.pdb	
LightDock	irmsd	6.651074580436204	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_025	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_025.pdb	
LightDock	irmsd	9.657758078059477	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_026	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_026.pdb	
LightDock	irmsd	9.897039673033387	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_027	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_027.pdb	
LightDock	irmsd	7.159223153287778	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_028	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_028.pdb	
LightDock	irmsd	3.230612665046288	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_029	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_029.pdb	
LightDock	irmsd	8.734563160984518	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_030	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_030.pdb	
LightDock	irmsd	8.610720457017152	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_031	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_031.pdb	
LightDock	irmsd	8.11878314031389	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_032	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_032.pdb	
LightDock	irmsd	9.462959498616232	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_033	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_033.pdb	
LightDock	irmsd	5.17034380707792	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_034	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_034.pdb	
LightDock	irmsd	11.517510772370278	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_035	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_035.pdb	
LightDock	irmsd	5.581144493716264	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_036	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_036.pdb	
LightDock	irmsd	8.998445854401709	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_037	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_037.pdb	
LightDock	irmsd	4.125304611173297	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_038	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_038.pdb	
LightDock	irmsd	5.639470625459898	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_039	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_039.pdb	
LightDock	irmsd	10.532737293450673	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_040	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_040.pdb	
LightDock	irmsd	6.9782003539983	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_041	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_041.pdb	
LightDock	irmsd	9.179845210265595	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_042	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_042.pdb	
LightDock	irmsd	7.973910777438492	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_043	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_043.pdb	
LightDock	irmsd	7.290083687999655	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_044	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_044.pdb	
LightDock	irmsd	10.22770064986538	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_045	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_045.pdb	
LightDock	irmsd	7.026682350696199	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_046	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_046.pdb	
LightDock	irmsd	3.938523784873059	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_047	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_047.pdb	
LightDock	irmsd	5.89351981609659	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_048	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_048.pdb	
LightDock	irmsd	8.602383457403388	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_049	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_049.pdb	
LightDock	irmsd	8.291018212725016	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_050	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_050.pdb	
LightDock	lrmsd	8.731766999058248	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_001	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_001.pdb	
LightDock	lrmsd	12.102629922367196	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_002	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_002.pdb	
LightDock	lrmsd	12.673114603191014	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_003	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_003.pdb	
LightDock	lrmsd	13.5381216235431	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_004	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_004.pdb	
LightDock	lrmsd	9.496345645593795	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_005	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_005.pdb	
LightDock	lrmsd	12.486515567522085	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_006	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_006.pdb	
LightDock	lrmsd	12.08555805896189	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_007	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_007.pdb	
LightDock	lrmsd	18.086133039047677	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_008	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_008.pdb	
LightDock	lrmsd	18.236485243960974	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_009	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_009.pdb	
LightDock	lrmsd	14.416758167644737	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_010	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_010.pdb	
LightDock	lrmsd	13.431840816517074	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_011	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_011.pdb	
LightDock	lrmsd	15.559697248156453	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_012	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_012.pdb	
LightDock	lrmsd	11.7336995701777	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_013	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_013.pdb	
LightDock	lrmsd	10.412671671330237	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_014	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_014.pdb	
LightDock	lrmsd	11.239115164297132	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_015	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_015.pdb	
LightDock	lrmsd	12.460747344114173	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_016	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_016.pdb	
LightDock	lrmsd	10.346104800830915	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_017	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_017.pdb	
LightDock	lrmsd	15.6482382362515	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_018	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_018.pdb	
LightDock	lrmsd	17.918862695134834	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_019	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_019.pdb	
LightDock	lrmsd	8.651606796807034	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_020	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_020.pdb	
LightDock	lrmsd	15.100514844864133	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_021	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_021.pdb	
LightDock	lrmsd	14.120256818934658	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_022	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_022.pdb	
LightDock	lrmsd	16.36603474214721	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_023	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_023.pdb	
LightDock	lrmsd	14.948244927585648	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_024	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_024.pdb	
LightDock	lrmsd	9.185602880273477	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_025	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_025.pdb	
LightDock	lrmsd	9.950442804571338	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_026	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_026.pdb	
LightDock	lrmsd	15.11769430233989	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_027	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_027.pdb	
LightDock	lrmsd	19.115123678982037	1BRS_barnase	1BRS_barstar	lightdock_1BRS_barnase_1BRS_barstar_demo	lightdock_1BRS_barnase_1BRS_barstar_pose_028	/demo/lightdock/1BRS_barnase_vs_1BRS_barstar/lightdock_1BRS_barnase_1BRS_barstar_pose_028.pdb	
